1593744356.112564,Terminal
1593744356.617039,Terminal
1593744357.124478,Terminal
1593744357.627756,Terminal
1593744358.132294,Terminal
1593744358.638316,Terminal
1593744359.145512,Terminal
1593744359.648508,iTerm2
1593744360.154518,iTerm2
1593744360.656481,iTerm2
1593744361.164200,iTerm2
1593744361.668102,iTerm2
1593744362.175000,iTerm2
1593744362.679882,iTerm2
1593744363.184292,iTerm2
1593744363.687960,iTerm2
1593744364.194244,iTerm2
1593744364.700287,iTerm2
1593744365.206502,iTerm2
1593744365.712450,iTerm2
1593744366.220415,iTerm2
1593744366.728458,iTerm2
1593744367.234373,iTerm2
1593744367.740163,iTerm2
1593744368.244242,iTerm2
1593744368.747738,iTerm2
1593744369.253812,iTerm2
1593744369.757162,iTerm2
1593744370.260391,Finder
1593744370.770768,Finder
1593744371.274513,Finder
1593744371.778463,Finder
1593744372.284023,Finder
1593744372.791109,Finder
1593744373.298457,Finder
1593744373.804645,Finder
1593744374.312615,Finder
1593744374.820571,Finder
1593744375.327581,Finder
1593744375.835241,Finder
1593744376.338764,Finder
1593744376.845993,Finder
1593744377.351589,Finder
1593744377.857740,Finder
1593744378.363910,Finder
1593744378.869909,Google Chrome
1593744379.376528,Google Chrome
1593744379.880226,Google Chrome
1593744380.387329,Google Chrome
1593744380.893697,Google Chrome
1593744381.400564,Google Chrome
1593744381.906443,Google Chrome
1593744382.413643,Google Chrome
1593744382.920614,Google Chrome
1593744383.426809,Google Chrome
1593744383.934109,Google Chrome
1593744384.438721,Google Chrome
1593744384.944474,Google Chrome
1593744385.450148,Google Chrome
1593744385.954864,Google Chrome
1593744386.460851,Google Chrome
1593744386.966867,Google Chrome
1593744387.470909,Google Chrome
1593744387.979259,Google Chrome
1593744388.482657,Google Chrome
1593744388.987991,Google Chrome
1593744389.495244,Google Chrome
1593744390.001561,Google Chrome
1593744390.505132,Google Chrome
1593744391.009034,Google Chrome
1593744391.517268,Google Chrome
1593744392.020530,Google Chrome
1593744392.525137,Google Chrome
1593744393.030561,Google Chrome
1593744393.534929,Google Chrome
1593744394.039070,Google Chrome
1593744394.546298,Google Chrome
1593744395.053700,Google Chrome
1593744395.561938,Google Chrome
1593744396.066359,Google Chrome
1593744396.570652,Google Chrome
1593744397.073851,Google Chrome
1593744397.579397,Google Chrome
1593744398.087032,Google Chrome
1593744398.589927,Google Chrome
1593744399.092681,Google Chrome
1593744399.600853,Google Chrome
1593744400.104421,Google Chrome
1593744400.609954,Google Chrome
1593744401.118327,Google Chrome
1593744401.622464,Google Chrome
1593744402.125856,Google Chrome
1593744402.629459,Google Chrome
1593744403.136887,Google Chrome
1593744403.644914,Google Chrome
1593744404.151884,Google Chrome
1593744404.656047,Google Chrome
1593744405.161115,Google Chrome
1593744405.664521,Google Chrome
1593744406.171437,Google Chrome
1593744406.674675,Google Chrome
1593744407.182223,Google Chrome
1593744407.688517,Google Chrome
1593744408.193957,Google Chrome
1593744408.697586,Google Chrome
1593744409.203491,Google Chrome
1593744409.706823,Google Chrome
1593744410.211158,Google Chrome
1593744410.717159,Google Chrome
1593744411.220475,Google Chrome
1593744411.728779,Google Chrome
1593744412.234469,Google Chrome
1593744412.742787,Google Chrome
1593744413.248536,Google Chrome
1593744413.755456,Google Chrome
1593744414.263009,Google Chrome
1593744414.770027,Google Chrome
1593744415.273585,Google Chrome
1593744415.779139,Google Chrome
1593744416.283619,Google Chrome
