1591558104.654691,Terminal
1591558105.058899,Terminal
1591558105.459687,Terminal
1591558105.862589,Terminal
1591558106.264252,Terminal
1591558106.6657789,Terminal
1591558107.0713909,Terminal
1591558107.4752462,Terminal
1591558107.876124,Terminal
1591558108.281215,Terminal
1591558108.6833742,Terminal
1591558109.0861518,Terminal
1591558109.4868531,Terminal
1591558109.8915179,Terminal
1591558110.293632,Terminal
1591558110.695879,iTerm2
1591558111.101365,iTerm2
1591558111.505342,iTerm2
1591558111.9091752,iTerm2
1591558112.3137898,iTerm2
1591558112.715584,iTerm2
1591558113.116249,iTerm2
1591558113.517548,iTerm2
1591558113.918744,iTerm2
1591558114.323902,iTerm2
1591558114.725346,iTerm2
1591558115.125897,iTerm2
1591558115.528872,iTerm2
1591558115.9296021,iTerm2
1591558116.33162,iTerm2
1591558116.7322922,iTerm2
1591558117.137579,iTerm2
1591558117.539883,iTerm2
1591558117.940408,iTerm2
1591558118.345461,iTerm2
1591558118.745891,iTerm2
1591558119.150527,iTerm2
1591558119.556272,iTerm2
1591558119.959411,iTerm2
1591558120.3608289,iTerm2
1591558120.761787,iTerm2
1591558121.165045,iTerm2
1591558121.565741,iTerm2
1591558121.967016,iTerm2
1591558122.3689852,iTerm2
1591558122.769618,iTerm2
1591558123.1704571,iTerm2
1591558123.57583,iTerm2
1591558123.976521,iTerm2
1591558124.382138,iTerm2
1591558124.782985,iTerm2
1591558125.188415,iTerm2
1591558125.594087,iTerm2
1591558125.9947572,iTerm2
1591558126.398255,iTerm2
1591558126.800095,iTerm2
1591558127.2053492,iTerm2
1591558127.61059,iTerm2
1591558128.011468,iTerm2
1591558128.4132302,iTerm2
1591558128.818696,iTerm2
1591558129.2243369,iTerm2
1591558129.626498,iTerm2
1591558130.027777,iTerm2
1591558130.432093,iTerm2
1591558130.83299,iTerm2
1591558131.2360299,iTerm2
1591558131.636707,iTerm2
1591558132.041597,iTerm2
1591558132.442603,iTerm2
1591558132.8431518,iTerm2
1591558133.2467132,iTerm2
1591558133.650385,iTerm2
1591558134.0514271,iTerm2
1591558134.45213,iTerm2
1591558134.8532622,iTerm2
1591558135.254111,iTerm2
1591558135.65984,iTerm2
1591558136.0618932,iTerm2
1591558136.46268,iTerm2
1591558136.8630679,iTerm2
1591558137.266565,iTerm2
1591558137.668205,iTerm2
1591558138.069006,iTerm2
1591558138.472194,iTerm2
1591558138.8760471,iTerm2
1591558139.280378,iTerm2
1591558139.6808279,iTerm2
1591558140.083903,iTerm2
1591558140.485781,iTerm2
1591558140.888011,iTerm2
1591558141.291587,iTerm2
1591558141.696026,iTerm2
1591558142.0977511,iTerm2
1591558142.500459,iTerm2
1591558142.901023,Atom
1591558143.3032541,Atom
1591558143.704874,Atom
1591558144.1098108,Atom
1591558144.511062,Atom
1591558144.912319,Google Chrome
1591558145.3132002,Google Chrome
1591558145.713674,Google Chrome
1591558146.115934,Google Chrome
1591558146.518959,Google Chrome
1591558146.920002,Google Chrome
1591558147.323719,Atom
1591558147.7261949,Atom
1591558148.127883,Atom
1591558148.528521,Atom
1591558148.929746,iTerm2
1591558149.330653,iTerm2
1591558149.731105,iTerm2
1591558150.131818,iTerm2
1591558150.537109,iTerm2
1591558150.9378402,iTerm2
1591558151.342813,iTerm2
1591558151.743555,iTerm2
1591558152.146317,iTerm2
1591558152.547034,iTerm2
1591558152.9480371,iTerm2
1591558153.350873,Google Chrome
1591558153.7515929,Google Chrome
