1593554158.567095,Terminal
1593554159.071220,Terminal
1593554159.578767,Terminal
1593554160.081872,Preview
1593554160.588684,Preview
1593554161.096734,Preview
1593554161.603500,Preview
1593554162.109446,Preview
1593554162.616457,Preview
1593554163.118777,Preview
1593554163.621467,Finder
1593554164.128795,Finder
1593554164.635476,Finder
1593554165.143072,Finder
1593554165.645146,Finder
1593554166.150850,Preview
1593554166.652949,Preview
1593554167.158119,Preview
1593554167.661665,Preview
1593554168.166295,Preview
1593554168.674093,Preview
1593554169.180526,Preview
1593554169.686156,Preview
1593554170.193628,Finder
1593554170.697356,Finder
1593554171.201485,Finder
1593554171.703157,Finder
1593554172.209517,Finder
1593554172.713219,Finder
1593554173.217241,Preview
1593554173.723832,Preview
1593554174.228450,Preview
1593554174.734927,Preview
1593554175.238594,Preview
1593554175.745153,Preview
1593554176.249880,Preview
1593554176.753593,Preview
1593554177.257463,Preview
1593554177.765158,Preview
1593554178.269981,Preview
1593554178.774118,Preview
1593554179.278560,Preview
1593554179.783832,Preview
1593554180.290180,Preview
1593554180.797607,Preview
1593554181.304920,Preview
1593554181.807759,Preview
1593554182.311896,Preview
1593554182.815834,Preview
1593554183.324500,Preview
1593554183.828558,Preview
1593554184.333902,Preview
1593554184.837316,Preview
1593554185.340959,Preview
1593554185.848035,Preview
1593554186.355322,Preview
1593554186.861943,Preview
1593554187.369826,Preview
1593554187.878459,Preview
1593554188.382557,Preview
1593554188.890241,Preview
1593554189.398329,Preview
1593554189.905462,Preview
1593554190.410322,Preview
1593554190.917523,Preview
1593554191.420251,Preview
1593554191.923857,Preview
1593554192.430381,Preview
1593554192.938539,Preview
1593554193.442345,Preview
1593554193.945405,Preview
1593554194.449055,Preview
1593554194.955618,Preview
1593554195.461826,Preview
1593554195.966928,Preview
1593554196.472724,Preview
1593554196.978783,Preview
1593554197.482415,Preview
1593554197.986989,Preview
1593554198.490630,Preview
1593554198.995465,Preview
1593554199.498867,Preview
1593554200.004626,Preview
1593554200.509579,Preview
1593554201.012011,RStudio
1593554201.519502,RStudio
1593554202.027546,RStudio
1593554202.534240,RStudio
1593554203.038993,RStudio
1593554203.547394,RStudio
1593554204.055886,RStudio
1593554204.560228,RStudio
1593554205.063978,RStudio
1593554205.570249,RStudio
1593554206.074094,RStudio
1593554206.577569,RStudio
1593554207.084844,RStudio
1593554207.590053,RStudio
1593554208.092734,RStudio
1593554208.595443,RStudio
1593554209.098147,RStudio
1593554209.606043,RStudio
1593554210.110968,RStudio
1593554210.614300,RStudio
1593554211.119486,RStudio
1593554211.625917,RStudio
1593554212.130935,RStudio
1593554212.639459,RStudio
1593554213.143682,RStudio
1593554213.650338,RStudio
1593554214.153725,RStudio
1593554214.657747,RStudio
1593554215.160923,RStudio
1593554215.662863,RStudio
1593554216.169766,RStudio
1593554216.675660,RStudio
1593554217.179942,RStudio
1593554217.685219,RStudio
1593554218.190791,RStudio
1593554218.698607,RStudio
1593554219.204544,RStudio
1593554219.709739,RStudio
1593554220.216647,RStudio
1593554220.718709,RStudio
1593554221.224177,RStudio
1593554221.730883,RStudio
1593554222.234292,RStudio
1593554222.737909,RStudio
1593554223.243226,RStudio
1593554223.751001,RStudio
1593554224.256324,RStudio
1593554224.761054,RStudio
1593554225.264942,RStudio
1593554225.771268,RStudio
1593554226.275464,RStudio
1593554226.779148,RStudio
1593554227.287151,RStudio
1593554227.790983,RStudio
1593554228.293892,RStudio
1593554228.799584,RStudio
1593554229.307439,RStudio
1593554229.811394,RStudio
1593554230.317992,RStudio
1593554230.826237,RStudio
1593554231.331536,RStudio
1593554231.836305,RStudio
1593554232.343777,RStudio
1593554232.848427,RStudio
1593554233.354400,RStudio
1593554233.860743,RStudio
1593554234.369235,RStudio
1593554234.877198,RStudio
1593554235.383981,RStudio
1593554235.885786,RStudio
1593554236.390768,RStudio
